commentary_id,form,exclude_count,boundary_insecure_count,continuation_fragment_count,segmented_fragment_count,complex_logogram_count,cross_script_count,source_override_count,reason_classes,evidence_text
HT96,KU-MA-RO,1,1,0,0,0,0,0,physical_boundary,______________ A.5 ]KU-MA-RO • • TE FIC 20 A.6 ]
HT96,OLE-U,1,0,0,0,1,0,0,complex_logogram,OLE+U {*610}
HT97,*307-*307,1,0,0,0,1,0,0,complex_logogram,• *307+*307 {*638} • VIR+KA {*568}
HT97,VIR-KA,1,0,0,0,1,0,0,complex_logogram,• *307+*307 {*638} • VIR+KA {*568}
HT99,GRA-QE,1,0,0,0,1,0,0,complex_logogram,GRA+QE[ {*578}
HT99,SI-SE-FIC,1,0,0,0,1,0,0,complex_logogram,SI+SE {*529} FIC
HTWA1074,WINGS-TAIL,1,1,0,0,0,0,0,physical_boundary,NO. 105: DISPLAYED WINGS-TAIL [ZAKROS MASTER]) CO
HTWA1074-1078,WINGS-TAIL,1,1,0,0,0,0,0,physical_boundary,NO. 105: DISPLAYED WINGS-TAIL [ZAKROS MASTER]) CO
HTWA1075,WINGS-TAIL,1,1,0,0,0,0,0,physical_boundary,NO. 105: DISPLAYED WINGS-TAIL [ZAKROS MASTER]) CO
HTWA1076,WINGS-TAIL,1,1,0,0,0,0,0,physical_boundary,NO. 105: DISPLAYED WINGS-TAIL [ZAKROS MASTER]) CO
HTWA1077,WINGS-TAIL,1,1,0,0,0,0,0,physical_boundary,NO. 105: DISPLAYED WINGS-TAIL [ZAKROS MASTER]) CO
HTWA1078,WINGS-TAIL,1,1,0,0,0,0,0,physical_boundary,NO. 105: DISPLAYED WINGS-TAIL [ZAKROS MASTER]) CO
HTWA1079,WINGS-TAIL,1,1,0,0,0,0,0,physical_boundary,NO. 105: DISPLAYED WINGS-TAIL [ZAKROS MASTER]) CO
HTWA1079-1085,WINGS-TAIL,1,1,0,0,0,0,0,physical_boundary,NO. 105: DISPLAYED WINGS-TAIL [ZAKROS MASTER]) CO
HTWA1080,WINGS-TAIL,1,1,0,0,0,0,0,physical_boundary,NO. 105: DISPLAYED WINGS-TAIL [ZAKROS MASTER]) CO
HTWA1081,WINGS-TAIL,1,1,0,0,0,0,0,physical_boundary,NO. 105: DISPLAYED WINGS-TAIL [ZAKROS MASTER]) CO
HTWA1082,WINGS-TAIL,1,1,0,0,0,0,0,physical_boundary,NO. 105: DISPLAYED WINGS-TAIL [ZAKROS MASTER]) CO
HTWA1083,WINGS-TAIL,1,1,0,0,0,0,0,physical_boundary,NO. 105: DISPLAYED WINGS-TAIL [ZAKROS MASTER]) CO
HTWA1084,WINGS-TAIL,1,1,0,0,0,0,0,physical_boundary,NO. 105: DISPLAYED WINGS-TAIL [ZAKROS MASTER]) CO
HTWA1085,WINGS-TAIL,1,1,0,0,0,0,0,physical_boundary,NO. 105: DISPLAYED WINGS-TAIL [ZAKROS MASTER]) CO
HTWC<3018>,B-*303-D,1,0,0,0,1,0,0,complex_logogram,B: *303+D {*624}
HTWC3016,B-*304-PA-*303-D,1,0,0,0,1,0,0,complex_logogram,B: *304+PA {*629} *303+D {*624}
HTWC3017,B-*625-*303-D-*304-PA,1,0,0,0,1,0,0,complex_logogram,B: *625 [*303+D {*624} *304+PA {*629}]
HTWEWC3020,B-*304-PA-*303-D,1,0,0,0,1,0,0,complex_logogram,B: *304+PA {*629} *303+D {*624}
HTZB158,TU-SE-SU-KI,1,1,0,0,0,0,0,physical_boundary,MAGAZINE 5) A: ][•]-TU-SE-SU-KI B: SU-KI-RI-TE-I-JA
HTZB159,A-NA-NU-SI-JA-SE,1,1,0,0,0,0,0,physical_boundary,"66), PITHOS (VILLA) A-NA-NU-SI-JA-SE[ COMMENTARY © JOHN"
HTZB161,SI-PU,1,1,0,0,0,0,0,physical_boundary,(VILLA MAGAZINE 5) ]SI-PU [ COMMENTARY © JOHN
HTZD155,TA-JA,1,1,0,0,0,0,0,physical_boundary,2 E *319 3 E F *319 TA-JA [= 5 ] K [ A-JU • N
HTZD157+156,WI-JA-SU-MA-TI-TI-*319,1,1,0,0,0,0,0,physical_boundary,134-135+132-133) • WI-JA-SU-MA-TI-TI-*319 [ ] NE 1 NE 1 J *31
IOZA10,A-SA-SA-RA-ME,1,1,0,0,0,0,0,physical_boundary,III-LM I CONTEXT) ]A-SA-SA-RA-ME ON ANALOGY WITH PO
IOZA11,DA-DA,1,1,0,0,0,0,0,physical_boundary,PER LINE): ]-NA-[•]-DA-DA-[• • •][ ] .B (LOWE
IOZA11,I-NA-I-DA,1,0,1,0,0,0,0,editorial_continuation,".B (LOWER LINE, RETROGRADE): ] U-TI-NU • I-NA-I-DA-•["
IOZA11,U-TI-NU,1,1,0,0,0,0,0,physical_boundary,"INE, RETROGRADE): ] U-TI-NU • I-NA-I-DA-•[ BOTH"
IOZA12,I-TI,1,1,0,0,0,0,0,physical_boundary,A-SA-.B:-SA-RA-ME • I-TI-[ THE TWO SIDES BRE
IOZA12,JA-SA,1,0,1,0,0,0,0,editorial_continuation,.A: ][• •] • JA-SA-
IOZA12,SA-RA-ME,1,0,1,0,0,0,0,editorial_continuation,.B:-SA-RA-ME • I-TI-[
IOZA13,MA-I,1,1,0,0,0,0,0,physical_boundary,OD.-OL. 1985). ][•]-MA-I-[ COMMENTARY © JOHN
IOZA14,I-DI,1,1,0,0,0,0,0,physical_boundary,1987). SI-]RU-TE • I-DI-[ COMMENTARY © JOHN
IOZA14,RU-TE,1,1,0,0,0,0,0,physical_boundary,43; KAR. 1987). SI-]RU-TE • I-DI-[ COMMENTARY
IOZA15,I-PI-NA-MA,1,1,0,0,0,0,0,physical_boundary,4744; KAR. 1987). ]I-PI-NA-MA • SI-RU-[TE COMMENT
IOZA15,SI-RU,1,1,0,0,0,0,0,physical_boundary,987). ]I-PI-NA-MA • SI-RU-[TE COMMENTARY © JO
IOZA16,JA-SA-SA-RA,1,0,1,0,0,0,0,editorial_continuation,.A: ] *123 • JA-SA-SA-RA-
IOZA16,U-NA-RU-KA,2,2,0,0,0,0,0,physical_boundary,A-SA-SA-RA-.B:-ME • U-NA-RU-KA[-NA-SI .A-.B: ] ARO || • JA-SA-SA-RA-ME • U-NA-RU-KA[-NA-SI KAMILARI COM
IOZA2,I-PI-NA-MA,1,1,0,0,0,0,0,physical_boundary,U-NA-KA-NA-]SI [•] I-PI-NA-MA • .2: SI-RU-TE • TA
IOZA2,JA-SA-SA-RA,1,1,0,0,0,0,0,physical_boundary,-JA • JA-DI-KI-TU • JA-SA-SA-RA[-ME • U-NA-KA-NA-]S
IOZA4,*301-WA,2,2,0,0,0,0,0,physical_boundary,"TABLE, SERPENTINE ]*301-WA [ A-TA-I-]*301-WA [ || ]*301-WA [ A-TA-I-]*301-WA [-JA. COMMENTARY ©"
IOZA5,I-JA-PA,1,1,0,0,0,0,0,physical_boundary,TE ]I-JA-RE-DI-JA • I-JA-PA[ COMMENTARY © JOHN
IOZA5,I-JA-RE-DI-JA,1,1,0,0,0,0,0,physical_boundary,"RAGEMNT, CHRLORITE ]I-JA-RE-DI-JA • I-JA-PA[ COMMENTA"
IOZA7,JA-TI-*321,1,1,0,0,0,0,0,physical_boundary,A-TA-I-*301-WA-JA • JA-TI-*321 [ • OVER [[ ]]. COM
IOZA8,A-NA-TI-*301-WA-JA,1,1,0,0,0,0,0,physical_boundary,III-LM I CONTEXT) ] A-NA-TI-*301-WA-JA [ COMMENTARY © JOHN
IOZA9,JA-SA-SA,1,1,0,0,0,0,0,physical_boundary,R. .A (RETROGRADE): JA-SA-SA[-RA-ME .B: • U-NA-K
IOZA9,U-NA-KA,1,1,0,0,0,0,0,physical_boundary,-SA-SA[-RA-ME .B: • U-NA-KA[-NA-SI COMMENTARY ©
IOZB10,A-SA-SA-RA-ME,1,1,0,0,0,0,0,physical_boundary,III-LM I CONTEXT) ]A-SA-SA-RA-ME ON ANALOGY WITH PO
KE1,KA-SA,1,1,0,0,0,0,0,physical_boundary,NUMBER FRACTION .1 KA-SA [ .2 ] VEST. [ INFR
KEZB4,A-NA-NU-SI-JA-SE,1,1,0,0,0,0,0,physical_boundary,"3 TIMES: HT ZB 159 (A-NA-NU-SI-JA-SE[), HT 28A.1 & B.1-2"
KH1,GRA-F,1,0,0,0,1,0,0,complex_logogram,GRA+F {*582}
KH11,*303-E,2,0,0,0,2,0,0,complex_logogram,*303+E {*626}
KH11,A-DU,1,1,0,0,0,0,0,physical_boundary,NUMBER FRACTION .1 A-DU-[•]-ZA *303 K .2 SU
KH12,*401V-AS-*304,1,0,0,0,1,0,0,complex_logogram,*401VAS+*304 {*653}
KH12,*401V-AS-RU,2,0,0,0,2,0,0,complex_logogram,*401VAS+RU {*651}
KH12,MI-JA-RU,1,0,0,0,1,0,0,complex_logogram,MI + JA +RU {*550}
KH13,A-SE-RE-ZA,1,1,0,0,0,0,0,physical_boundary,UTILA .1 ] 2 J[ .2 ]A-SE-RE-ZA[ .3 ] E L2 .3 *304[
KH13,DA-I,1,1,0,0,0,0,0,physical_boundary,B[ .4 ] VEST. [ .4 ]DA-I[ .5 ] 3 INFRA MUTIL
KH14,VIR-*307,1,0,0,0,1,0,0,complex_logogram,VIR+*307 {*569}
KH16,*303-D,1,0,0,0,1,0,0,complex_logogram,*303+D {*624} [
KH16,U-TA-I-SI,1,1,0,0,0,0,0,physical_boundary,2 .1 *303 K L2[ .2 ]U-TA-I-SI *303+D {*624} [ .3
KH18,*401V-AS,1,0,0,0,1,0,0,complex_logogram,]*401VAS+[ ][ {*649}
KH18,I-KU-PI,1,1,0,0,0,0,0,physical_boundary,][ {*649} .2 ] 5 .2 I-KU-PI[ .3 ] VINC 1 .3 KU
KH18,RO-RO,1,0,0,0,1,0,0,complex_logogram,RO+RO {*504}[
KH19,*306-VIR,1,0,0,0,1,0,0,complex_logogram,]*306 VIR+* 307 {*569}
KH19,OLE-TA,1,0,0,0,1,0,0,complex_logogram,OLE+TA {*615}
KH2,*306-*303-E,1,0,0,0,1,0,0,complex_logogram,*306 *303+E[ {*626}
KH20,*303-E,2,0,0,0,2,0,0,complex_logogram,*303 +E {*626}[ || *303+E {*626}
KH20,DU-RE-ZA,1,1,0,0,0,0,0,physical_boundary,ACAT [ ] VACAT .4 ] DU-RE-ZA • *303+E {*626} J .
KH21,*306-QE-DU,1,1,0,0,0,0,0,physical_boundary,.2 ]D .2 FIC 2[ .3 *306-QE-DU [
KH22,*303-E,1,0,0,0,1,0,0,complex_logogram,*303+E [ {*626}
KH23,A-DU,1,1,0,0,0,0,0,physical_boundary,NUMBER FRACTION .1 A-DU[ .2 ]*303+[ ][ INFR
KH27,GRA-PA,1,0,0,0,1,0,0,complex_logogram,]GRA+PA {*574}
KH28,GRA-F,1,0,0,0,1,0,0,complex_logogram,]SE • GRA+F {*582}[
KH29,KU-PA,1,1,0,0,0,0,0,physical_boundary,• TA 2 [ .2 ] 1 .2 KU-PA [ .3 ] 2 .3 *303 J
KH31,*401V-AS-RA,1,0,0,0,1,0,0,complex_logogram,*401VAS+RA {*652}[
KH33,*303-D,1,0,0,0,1,0,0,complex_logogram,] *303 +D {*624}[
KH34,*303-E,1,0,0,0,1,0,0,complex_logogram,]*303+ E {*626}
KH36,MI-JA-RU,1,0,0,0,1,0,0,complex_logogram,]KA • MI + JA +RU {*550}
KH38,*303-D,1,0,0,0,1,0,0,complex_logogram,*303+D {*624}
KH39,A-TA,1,1,0,0,0,0,0,physical_boundary,NUMBER FRACTION .1 A-TA-[ .2 ] OLE+TA {*615
KH39,OLE-TA,1,0,0,0,1,0,0,complex_logogram,] OLE+TA {*615}[
KH4,A-DU-RE,1,1,0,0,0,0,0,physical_boundary,NUMBER FRACTION .1 A-DU-RE[ .2 ]*306 4 .2 *303
KH40,SI-NA,1,1,0,0,0,0,0,physical_boundary,TION SUPRA MUTILA ] SI-NA-[ INFRA MUTILA
KH41,KA-TA-RE,1,1,0,0,0,0,0,physical_boundary,RACTION .1 ] 3 .2 ] KA-TA-RE[ INFRA MUTILA
KH42,*307-*301,1,0,0,0,1,0,0,complex_logogram,]*307+*301 {*637}[
KH43,MA-RU-RE,1,0,0,0,1,0,0,complex_logogram,] MA +RU-RE {*562}
KH43,WI-ZE,1,0,0,0,1,0,0,complex_logogram,WI+ ZE {*527}[
KH47,QA-NE,1,1,0,0,0,0,0,physical_boundary,N SUPRA MUTILA .1 ] QA-NE [ .2 ] 6 .2 SI[ .3
KH5,*303-E,1,0,0,0,1,0,0,complex_logogram,*303+E {*626}
KH5,VINB-WI,1,0,0,0,1,0,0,complex_logogram,VINB+WI {*598}
KH51,SI-I-SI,1,1,0,0,0,0,0,physical_boundary,UMBER FRACTION .1 ] SI-I-SI 3 .2 ] 4 .2 TU[ INF
KH52,TA-U,1,1,0,0,0,0,0,physical_boundary,LA .1 ] VEST. [ .2 ]TA-U-[ INFRA MUTILA
KH53,A-ME-*123,1,1,0,0,0,0,0,physical_boundary,UMBER FRACTION .1 ] A-ME-*123 • .1 NE[ INFRA MUTI
KH54,*303-E,1,0,0,0,1,0,0,complex_logogram,]*303+E {*626}
KH55,OLE-TA,1,0,0,0,1,0,0,complex_logogram,OLE+TA {*615}
KH58,*303-E,2,0,0,0,2,0,0,complex_logogram,]*303+E {*626} || ] *303+E {*626}
KH58,A-*301,1,1,0,0,0,0,0,physical_boundary,.5 ] *303 +[ ] J .5 A-*301[
KH59,DI-NA,1,1,0,0,0,0,0,physical_boundary,1 ] 1 .2 ]-I 5 .3 ]-DI-NA 5 INFRA MUTILA
KH6,*303-D,6,0,0,0,6,0,0,complex_logogram,]*303+D {*624} || *303 + D {*624} || *303+D {*624}[ || *303+D {*624}
KH6,DI-SI,1,1,0,0,0,0,0,physical_boundary,]*303+D {*624} J .1 DI-SI-[ .2 ]-TE-NU-RE[ .3
KH6,KI-SA-NE,1,1,0,0,0,0,0,physical_boundary,.2 ]-TE-NU-RE[ .3 ]KI-SA-NE *303 + D {*624} J .
KH6,PI-SA,1,1,0,0,0,0,0,physical_boundary,303+D {*624} J .6-7 PI-SA[ ]*303+D {*624} J .
KH6,TE-NU-RE,1,1,0,0,0,0,0,physical_boundary,} J .1 DI-SI-[ .2 ]-TE-NU-RE[ .3 ]KI-SA-NE *303
KH60,MI-JA-RU,1,0,0,0,1,0,0,complex_logogram,MI + JA +RU {*550}
KH60,RA-KI-TA-NA-SI,1,1,0,0,0,0,0,physical_boundary,"MBER ""FRACTION"" .1 ]RA-KI-TA-NA-SI[ .2 ]*131C W .2 TA"
KH61,OLE-TA,1,0,0,0,1,0,0,complex_logogram,OLE+TA {*615}
KH63,*401V-AS-RU,1,0,0,0,1,0,0,complex_logogram,]*401VAS+RU {*651}
KH7,*303-D,6,0,0,0,6,0,0,complex_logogram,*303+D {*624}
KH7,*303-E,1,0,0,0,1,0,0,complex_logogram,*303+E {*626}
KH7,*303-K,1,0,0,0,1,0,0,complex_logogram,*303+K {*627}
KH7,*304-PA,1,0,0,0,1,0,0,complex_logogram,*304+PA {*629}
KH7,KO-E,1,1,0,0,0,0,0,physical_boundary,*305 • A.4-5 KU-[•]-KO-E VIR+*313B {*571} [
KH7,PA-NA-TU,1,1,0,0,0,0,0,physical_boundary,D {*624} J[ B.2-3 ] PA-NA-TU *303+D {*624} J B.3
KH7,VIR-*313B,3,0,0,0,3,0,0,complex_logogram,VIR+*313B {*571}
KH73,*304-PA,1,0,0,0,1,0,0,complex_logogram,*304+PA {*629}
KH74,JA-DA-SU,1,1,0,0,0,0,0,physical_boundary,FRACTION .1 ]-SI • JA-DA-SU[ .2 ] SI-*301-MI {*
KH74,SI-*301-MI,1,1,0,0,0,0,0,physical_boundary,SI • JA-DA-SU[ .2 ] SI-*301-MI {*605} INFRA MUTILA
KH79+89,A-RA,1,1,0,0,0,0,0,physical_boundary,]MI-NA[ .2 ]PA-TA • A-RA-[ .3 ]-PA-DA-NI .4
KH79+89,MI-NA,1,1,0,0,0,0,0,physical_boundary,.LINE STATEMENT .1 ]MI-NA[ .2 ]PA-TA • A-RA-[
KH79+89,PA-DA-NI,1,1,0,0,0,0,0,physical_boundary,PA-TA • A-RA-[ .3 ]-PA-DA-NI .4 VACAT INFRA MUTI
KH79+89,PA-TA,1,1,0,0,0,0,0,physical_boundary,MENT .1 ]MI-NA[ .2 ]PA-TA • A-RA-[ .3 ]-PA-DA
KH8,*303-D,1,0,0,0,1,0,0,complex_logogram,*303+D {*624}
KH81,MI-JA-I,1,0,0,0,1,0,0,complex_logogram,MI + JA +I {*551}
KH82,OLE-RI,1,0,0,0,1,0,0,complex_logogram,]OLE+RI {*614}
KH83,A-DI-NE,1,1,0,0,0,0,0,physical_boundary,FRACTION .1 ] • .1 A-DI-NE[ .2 ]* 401 VAS+ A {
KH83,VAS-A,1,0,0,0,1,0,0,complex_logogram,]* 401 VAS+ A {*650}
KH83,VAS-RU,1,0,0,0,1,0,0,complex_logogram,* 401 VAS+ RU {*651}[
KH84,VAS-RU,1,0,0,0,1,0,0,complex_logogram,* 401 VAS+ RU {*651}[
KH85,*401V-AS-RU,1,0,0,0,1,0,0,complex_logogram,] *401VAS+RU {*651}
KH85,OLE-TA,1,0,0,0,1,0,0,complex_logogram,] OLE + TA {*615}
KH86,PI-NU,1,1,0,0,0,0,0,physical_boundary,]*303+[ ] A B B .2 PI-NU-[ .3 ] 3 [ .3 *303+
KH86,RE-ZA,1,1,0,0,0,0,0,physical_boundary,UMBER FRACTION .1 ] RE-ZA *303[ .2 ]*303+[ ]
KH9,*303-D,1,0,0,0,1,0,0,complex_logogram,*303+D {*624}
KH9,I-SI,1,1,0,0,0,0,0,physical_boundary,FIC E B .2 MI[ .3 ]I-SI • *303+D {*624} J[
KH9,SI-TA-*304,1,0,0,0,1,0,0,complex_logogram,SI+TA 2 {*532} *304
KH90,MA-TA-RI-TA,1,1,0,0,0,0,0,physical_boundary,LA .1 ][•]-JA[ .2 ] MA-TA-RI-TA [ .3 ] VEST. [ INFR
KH91,*401V-AS-RA,1,0,0,0,1,0,0,complex_logogram,*401VAS+ RA {*652}[
KH91,*401V-AS-RU,1,0,0,0,1,0,0,complex_logogram,*401VAS+RU {*651}
KH92,NA-KI,1,1,0,0,0,0,0,physical_boundary,1 KU-NI-TE 10 [ .2 ]NA-KI 1 VEST. [ INFRA MUT
KH94,QA-PU,1,0,0,0,1,0,0,complex_logogram,] QA +[ ]+PU
KH97,A-JA,1,1,0,0,0,0,0,physical_boundary,ER FRACTION .A1 ]RE A-JA [ .A2 ] NA [ INFRA
KH97,SE-I,1,1,0,0,0,0,0,physical_boundary,INFRA MUTILA .B1 ]-SE-I[ .B2 ] VESTIGIA [ I
KH99,A-SI-*118,1,1,0,0,0,0,0,physical_boundary,.1 ]PA-RI-DE • .2 ]A-SI-*118 .3 ]KU-KA-[
KH99,KU-KA,1,1,0,0,0,0,0,physical_boundary,• .2 ]A-SI-*118 .3 ]KU-KA-[
KH99,PA-RI-DE,1,1,0,0,0,0,0,physical_boundary,NUMBER FRACTION .1 ]PA-RI-DE • .2 ]A-SI-*118 .3
"KHWC2029,2030",VIR-KA,1,0,0,0,1,0,0,complex_logogram,VIR+KA {*568}
KHWC2031,VIR-KA,1,0,0,0,1,0,0,complex_logogram,VIR+KA {*568}
KHWC2032,VIR-KA,1,0,0,0,1,0,0,complex_logogram,VIR+KA {*568}
KHWC2046,*301-*311,1,0,0,0,1,0,0,complex_logogram,*301+*311 {*606}
KHWC2047,*301-*311,1,0,0,0,1,0,0,complex_logogram,*301+*311 {*606}
KHWC2048,*301-*311,1,0,0,0,1,0,0,complex_logogram,*301+*311 {*606}
KHWC2049,*301-*311,1,0,0,0,1,0,0,complex_logogram,*301+*311 {*606}
KHWC2050,*301-*311,1,0,0,0,1,0,0,complex_logogram,*301+*311 {*606}
KHWC2051,*301-*311,1,0,0,0,1,0,0,complex_logogram,*301+*311 {*606}
KHWC2052,*301-*311,1,0,0,0,1,0,0,complex_logogram,*301+*311 {*606}
KHWC2053,*301-*311,1,0,0,0,1,0,0,complex_logogram,*301+*311 {*606}
KHWC2054,MI-*605,1,0,0,0,1,0,0,complex_logogram,* 301 + MI {*605; CF. *553}
KHWC2055,MI-*605,1,0,0,0,1,0,0,complex_logogram,* 301 + MI {*605; CF. *553}
KHWC2057,*337-*188,1,0,0,0,1,0,0,complex_logogram,*337+*188 {*645}
KHWC2058,*86-*188,1,0,0,0,1,0,0,complex_logogram,*86+*188 {*566}
KHWC2059+2091+2092,*86-*188,1,0,0,0,1,0,0,complex_logogram,*86+*188 {*566}
KHWC2062,*86-*188,1,0,0,0,1,0,0,complex_logogram,*86+*188 {*566}
KHWC2064,MI-*301,1,0,0,0,1,0,0,complex_logogram,MI+*301 {*553}
KHWC2065,*301-*351,1,0,0,0,1,0,0,complex_logogram,*301+*351 {*607}
KHWC2099,MI-*301-*553,1,0,0,0,1,0,0,complex_logogram,MI+*301 {*553; CF. *605}
KHWC2109,*86-*188,1,0,0,0,1,0,0,complex_logogram,*86+*188 {*566}
KHWC2113,*301-*311,1,0,0,0,1,0,0,complex_logogram,*301+*311 {*606}
KHWC2117,B-*86,1,0,0,0,1,0,0,complex_logogram,B:*86+* 188 {*565}
KN2,RU-NA,1,1,0,0,0,0,0,physical_boundary,NUMBER FRACTION .1 ]RU-NA 2 .2 *118 3 .2 I +*
KN22,KA-JE,1,1,0,0,0,0,0,physical_boundary,U-TA [ ] 20 [ A.2 ] KA-JE-[ B ] PO-DI-PA 3 1
KN22,MA-SU-MI,1,1,0,0,0,0,0,physical_boundary,-DI-PA 3 1 10 C.1 ] MA-SU-MI • [•]-NA[ C.2 ] VES
KN22,PO-DI-PA,1,1,0,0,0,0,0,physical_boundary,[ A.2 ] KA-JE-[ B ] PO-DI-PA 3 1 10 C.1 ] MA-SU-
KN22,SU-JU-TA,1,1,0,0,0,0,0,physical_boundary,ATEMENT NUMBER A.1 ]SU-JU-TA [ ] 20 [ A.2 ] KA-J
KN28,SU-MI,1,0,0,0,1,0,0,complex_logogram,SU+ MI {*540}
KN32,A-KA-TA,1,1,0,0,0,0,0,physical_boundary,LA A.1 ] A-PA-[ A.2 A-KA-TA[ INFRA MUTILA SUPRA
KN32,A-PA,1,1,0,0,0,0,0,physical_boundary,SUPRA MUTILA A.1 ] A-PA-[ A.2 A-KA-TA[ INFR
KN32,JA-SU,1,1,0,0,0,0,0,physical_boundary,SA-PU B.2 PA[ B.3 ]-JA-SU INFRA MUTILA
KN32,SA-PU,1,1,0,0,0,0,0,physical_boundary,TILA B.1 ]TE[ B.2 ]-SA-PU B.2 PA[ B.3 ]-JA-SU
KN54,PU-RA,1,1,0,0,0,0,0,physical_boundary,UMBER FRACTION .1 ] PU-RA-[ .2 ] VINC K [
KNWB33,NU-SE,1,1,0,0,0,0,0,physical_boundary,IIIB) A: QA-KI [ B: NU-SE-[ G: SEAL IMPRESSIO
KNWB33,QA-KI,1,1,0,0,0,0,0,physical_boundary,HOUSE; MM IIIB) A: QA-KI [ B: NU-SE-[ G: SEA
KNWC23,WE-WE,1,0,0,0,1,0,0,complex_logogram,WE+WE
KNWC3,KA-I-KA,1,1,0,0,0,0,0,physical_boundary,"RESSIONS, CMS II 8 ]KA-I-KA [ 2 IMPRESSIONS: NO"
KNWC30,JA-RA,1,1,0,0,0,0,0,physical_boundary,"RESSIONS, CMS II 8 ]JA-RA 2 IMPRESSONS (DISC)"
KNZA10,DA-WA,2,2,0,0,0,0,0,physical_boundary,A-SA-RA-MA-.B:-NA • DA-WA-[•]-DU-WA-TO • I-JA || JA-SA-SA-RA-MA-NA • DA-WA-[•]-DU-WA-TO • I-JA
KNZA10,DU-WA-TO,2,2,0,0,0,0,0,physical_boundary,-.B:-NA • DA-WA-[•]-DU-WA-TO • I-JA[ .A-.B: ]-TA || A-MA-NA • DA-WA-[•]-DU-WA-TO • I-JA[; THE LAST W
KNZA10,I-JA,3,3,0,0,0,0,0,physical_boundary,A-WA-[•]-DU-WA-TO • I-JA[ .A-.B: ]-TA-NU-MU- || A-WA-[•]-DU-WA-TO • I-JA[; THE LAST WORD MAY || WORD MAY HAVE BEEN I-JA[-PA-QE (CF. I-NA-JA
KNZA10,JA-SA-SA-RA-MA,1,0,1,0,0,0,0,editorial_continuation,.A: ]-TA-NU-MU-TI • JA-SA-SA-RA-MA-
KNZA10,TA-NU-MU-TI,2,2,0,0,0,0,0,physical_boundary,AS SUSPENDED. .A: ]-TA-NU-MU-TI • JA-SA-SA-RA-MA-.B || TO • I-JA[ .A-.B: ]-TA-NU-MU-TI • JA-SA-SA-RA-MA-NA
KNZA17,JA-QE,1,1,0,0,0,0,0,physical_boundary,TINE (LOWER TOWN) ]-JA-QE • COMMENTARY © JOHN
KNZA18,JA-WA,1,1,0,0,0,0,0,physical_boundary,]-JA • [• • •]-JA • JA-WA-[ ] [•][ COMMENTARY
KNZA19,*118-MI-NA,1,1,0,0,0,0,0,physical_boundary,_ .2 (RETROGRADE): ]*118-MI-NA PALAIMA 1988: 313-1
KNZA19,KE-JU-MI,1,1,0,0,0,0,0,physical_boundary,OF THE PALACE .1: ]-KE-JU-MI[ ][•][ ____________
KNZB20,NA-A-PA,1,1,0,0,0,0,0,physical_boundary,"L, LM IA CONTEXT) ] NA-A-PA 3 COMMENTARY © JOHN"
KNZB35,DI-WI,1,0,0,1,0,0,0,segmented_fragment_flattening,]JA[ ]DI-[ ]WI[
KNZB35,JA-DI,1,0,0,1,0,0,0,segmented_fragment_flattening,]JA[ ]DI-[ ]WI[
KNZB35,JA-DI-WI,1,0,0,1,0,0,0,segmented_fragment_flattening,]JA[ ]DI-[ ]WI[
KNZC6,I-ZU,1,1,0,0,0,0,0,physical_boundary,-NA-PA-KU-NU-U [-•]-I-ZU • GORILA DRAWS BUT
KNZC6,JU-KU-NA-PA-KU-NU-U,1,1,0,0,0,0,0,physical_boundary,-PA-KU • NI-JA-NU • JU-KU-NA-PA-KU-NU-U [-•]-I-ZU • GORILA
KNZC7,SIGN-GROUP,1,1,0,0,0,0,0,physical_boundary,"A-NA-NE • WI-PI-[•] SIGN-GROUP 3, GORILA READS ZU"
KNZC7,WI-PI,1,1,1,0,0,0,0,editorial_continuation|physical_boundary,"JA-SA-RA-A-NA-NE • WI-PI-[•] SIGN-GROUP 3, G || JGY: A-KA-NU-ZA-TI RESEMBLES A MUDDLED U-NA-RU-KA-NA-TI, DU-RA-RE A MUDDLED DU-PU2-RE, AND JA-SA-RA-A-NA-NE A MUDDLED JA-SA-SA-RA; WI-PI-• MAY THEN BE A MUDDLED I-PI-NA-MA. IF ALL THIS IS SO, THE TWO CUPS WOULD CARRY DELIBERATELY GARBLED RELIGIOUS EXPRESSIONS SEEN IN CLEARER FORM IN THE LIBATION FORMULA."
KNZF31,SI-ZA-NE-*310,1,1,0,0,0,0,0,physical_boundary,1972 PL. 2. ]SI[ ] SI-ZA-NE-*310 • DA-DU-MI-NE • QA-
MA10,*404V-AS,1,0,0,0,1,0,0,complex_logogram,*404VAS [+?][
MA10,*404V-AS-A,1,0,0,0,1,0,0,complex_logogram,*404VAS+A {*654}
MA10,*404V-AS-TI,1,0,0,0,1,0,0,complex_logogram,*404VAS+TI {*524}
MA10,*405V-AS-*655,1,0,0,0,1,0,0,complex_logogram,*405VAS+Ω {*655; Ω= *713}
MA10,*412V-AS-E,3,0,0,0,3,0,0,complex_logogram,*412VAS+E {*658} || ] *412VAS+E {*658}
MA10,*412V-AS-F,2,0,0,0,2,0,0,complex_logogram,*412VAS+F {*659}
MA10,*413V-AS-SU,1,0,0,0,1,0,0,complex_logogram,*413VAS+SU {*660}
MA10,*414V-AS,1,0,0,0,1,0,0,complex_logogram,*414VAS+[•] [
MA10,*414V-AS-F,1,0,0,0,1,0,0,complex_logogram,][ *414VAS ]+F {*662}
